Subscriber	StartTime	EndTime
13800010012	2009-01-01 21:09:34	2009-01-01 21:14:19
13800010528	2009-01-01 21:09:36	2009-01-01 21:10:25
13800010261	2009-01-01 21:09:39	2009-01-01 21:13:07
13800010522	2009-01-01 21:09:42	2009-01-01 21:11:34
13800010803	2009-01-01 21:10:00	2009-01-01 21:14:01
13800010500	2009-01-01 21:10:01	2009-01-01 21:10:35
13800010671	2009-01-01 21:10:06	2009-01-01 21:15:18
13800010002	2009-01-01 21:10:13	2009-01-01 21:11:01
13800010470	2009-01-01 21:10:14	2009-01-01 21:13:48
13800010049	2009-01-01 21:10:40	2009-01-01 21:13:18
13800010229	2009-01-01 21:10:41	2009-01-01 21:12:01
13800010862	2009-01-01 21:10:47	2009-01-01 21:14:14
13800010856	2009-01-01 21:10:50	2009-01-01 21:12:02
13800010869	2009-01-01 21:10:58	2009-01-01 21:15:18
13800010508	2009-01-01 21:11:03	2009-01-01 21:12:03
13800010221	2009-01-01 21:11:14	2009-01-01 21:15:04
13800010397	2009-01-01 21:11:21	2009-01-01 21:15:38
13800010612	2009-01-01 21:11:23	2009-01-01 21:12:39
13800010454	2009-01-01 21:11:28	2009-01-01 21:14:12
13800010888	2009-01-01 21:11:30	2009-01-01 21:14:12
13800010466	2009-01-01 21:11:30	2009-01-01 21:15:17
13800010203	2009-01-01 21:11:32	2009-01-01 21:15:49
13800010588	2009-01-01 21:11:47	2009-01-01 21:12:18
13800010043	2009-01-01 21:11:52	2009-01-01 21:14:38
13800010395	2009-01-01 21:11:54	2009-01-01 21:16:22
13800010757	2009-01-01 21:11:59	2009-01-01 21:14:55
13800010227	2009-01-01 21:12:06	2009-01-01 21:13:44
13800010656	2009-01-01 21:12:11	2009-01-01 21:12:52
13800010621	2009-01-01 21:12:11	2009-01-01 21:13:44
13800010172	2009-01-01 21:12:13	2009-01-01 21:15:48
13800010333	2009-01-01 21:12:17	2009-01-01 21:15:55
13800010772	2009-01-01 21:12:23	2009-01-01 21:14:46
13800010091	2009-01-01 21:12:24	2009-01-01 22:07:58
13800010192	2009-01-01 21:12:28	2009-01-01 21:15:44
13800010533	2009-01-01 21:12:35	2009-01-01 21:14:23
13800010797	2009-01-01 21:12:45	2009-01-01 21:15:09
13800010439	2009-01-01 21:12:52	2009-01-01 21:14:26
13800010883	2009-01-01 21:12:59	2009-01-01 21:18:09
13800010719	2009-01-01 21:13:00	2009-01-01 21:17:59
13800010168	2009-01-01 21:13:01	2009-01-01 21:15:18
13800010587	2009-01-01 21:13:05	2009-01-01 22:00:08
13800010026	2009-01-01 21:13:22	2009-01-01 21:17:33
13800010476	2009-01-01 21:13:30	2009-01-01 21:15:27
13800010369	2009-01-01 21:13:31	2009-01-01 21:17:09
13800010776	2009-01-01 21:13:40	2009-01-01 21:16:04
13800010090	2009-01-01 21:13:49	2009-01-01 21:16:37
13800010330	2009-01-01 21:13:49	2009-01-01 21:18:23
13800010264	2009-01-01 21:13:57	2009-01-01 21:14:44
13800010569	2009-01-01 21:14:11	2009-01-01 22:10:01
13800010540	2009-01-01 21:14:13	2009-01-01 21:14:58
13800010779	2009-01-01 21:14:18	2009-01-01 21:18:55
13800010655	2009-01-01 21:14:26	2009-01-01 21:15:12
13800010529	2009-01-01 21:14:31	2009-01-01 21:17:53
13800010810	2009-01-01 21:14:33	2009-01-01 21:16:44
13800010125	2009-01-01 21:14:53	2009-01-01 21:17:21
13800010430	2009-01-01 21:14:59	2009-01-01 21:19:22
13800010285	2009-01-01 21:15:00	2009-01-01 21:17:07
13800010788	2009-01-01 21:15:02	2009-01-01 21:16:11
13800010191	2009-01-01 21:15:16	2009-01-01 21:18:48
13800010222	2009-01-01 21:15:20	2009-01-01 21:16:06
13800010327	2009-01-01 21:15:20	2009-01-01 21:15:40
13800010602	2009-01-01 19:40:49	2009-01-01 19:44:20
13800010677	2009-01-01 19:40:55	2009-01-01 19:41:26
13800010140	2009-01-01 19:40:56	2009-01-01 19:41:24
13800010012	2009-01-01 19:40:56	2009-01-01 19:41:59
13800010450	2009-01-01 19:41:05	2009-01-01 19:44:17
13800010548	2009-01-01 19:41:05	2009-01-01 19:44:46
13800010447	2009-01-01 19:41:07	2009-01-01 20:16:12
13800010248	2009-01-01 19:41:08	2009-01-01 19:46:15
13800010433	2009-01-01 19:41:11	2009-01-01 19:44:18
13800010514	2009-01-01 19:41:25	2009-01-01 19:46:34
13800010018	2009-01-01 19:41:39	2009-01-01 19:45:50
13800010141	2009-01-01 19:41:42	2009-01-01 19:43:30
13800010825	2009-01-01 19:41:44	2009-01-01 19:45:30
13800010257	2009-01-01 19:41:44	2009-01-01 19:44:12
13800010449	2009-01-01 19:41:49	2009-01-01 19:45:55
13800010884	2009-01-01 19:41:49	2009-01-01 19:43:22
13800010145	2009-01-01 19:41:52	2009-01-01 20:36:38
13800010290	2009-01-01 19:41:59	2009-01-01 19:45:26
13800010482	2009-01-01 19:42:02	2009-01-01 19:43:57
13800010626	2009-01-01 19:42:10	2009-01-01 19:46:06
13800010175	2009-01-01 19:42:11	2009-01-01 20:38:31
13800010233	2009-01-01 19:42:25	2009-01-01 19:44:38
13800010366	2009-01-01 19:42:31	2009-01-01 19:46:16
13800010680	2009-01-01 19:42:38	2009-01-01 19:47:43
13800010369	2009-01-01 19:42:40	2009-01-01 19:43:44
13800010881	2009-01-01 19:42:42	2009-01-01 19:44:44
13800010267	2009-01-01 19:42:46	2009-01-01 19:43:43
13800010416	2009-01-01 19:42:52	2009-01-01 19:46:21
13800010406	2009-01-01 19:42:53	2009-01-01 19:46:16
13800010231	2009-01-01 19:42:56	2009-01-01 19:45:55
13800010459	2009-01-01 19:43:01	2009-01-01 19:43:29
13800010802	2009-01-01 19:43:02	2009-01-01 19:43:51
13800010561	2009-01-01 19:43:02	2009-01-01 19:45:49
13800010898	2009-01-01 19:43:03	2009-01-01 20:37:35
13800010586	2009-01-01 19:43:08	2009-01-01 19:47:57
13800010855	2009-01-01 19:43:09	2009-01-01 19:43:49
13800010470	2009-01-01 19:43:14	2009-01-01 19:46:54
13800010428	2009-01-01 19:43:24	2009-01-01 19:45:01
13800010725	2009-01-01 19:43:30	2009-01-01 20:05:47
13800010775	2009-01-01 19:43:30	2009-01-01 19:48:22
13800010117	2009-01-01 19:43:32	2009-01-01 19:47:38
13800010126	2009-01-01 19:43:33	2009-01-01 20:34:51
13800010351	2009-01-01 19:43:34	2009-01-01 19:46:51
13800010460	2009-01-01 19:43:35	2009-01-01 19:44:24
13800010645	2009-01-01 19:43:44	2009-01-01 19:45:40
13800010715	2009-01-01 19:44:00	2009-01-01 19:45:57
13800010499	2009-01-01 19:44:04	2009-01-01 20:39:56
13800010477	2009-01-01 19:44:10	2009-01-01 20:36:01
13800010384	2009-01-01 19:44:13	2009-01-01 19:46:28
13800010627	2009-01-01 19:44:20	2009-01-01 19:49:20
13800010599	2009-01-01 19:44:39	2009-01-01 19:49:32
13800010045	2009-01-01 19:44:49	2009-01-01 19:49:32
13800010649	2009-01-01 19:44:49	2009-01-01 19:45:25
13800010067	2009-01-01 19:44:50	2009-01-01 19:47:33
13800010709	2009-01-01 19:44:50	2009-01-01 19:45:48
13800010764	2009-01-01 19:44:52	2009-01-01 19:45:47
13800010209	2009-01-01 19:44:53	2009-01-01 19:48:49
13800010757	2009-01-01 19:44:59	2009-01-01 19:48:59
13800010108	2009-01-01 19:45:02	2009-01-01 19:48:30
13800010635	2009-01-01 19:45:05	2009-01-01 19:45:25
13800010382	2009-01-01 19:45:07	2009-01-01 20:15:33
13800010894	2009-01-01 19:45:19	2009-01-01 19:49:55
13800010721	2009-01-01 19:45:19	2009-01-01 20:02:04
13800010372	2009-01-01 19:45:20	2009-01-01 19:47:19
13800010484	2009-01-01 19:45:21	2009-01-01 19:45:43
13800010303	2009-01-01 19:45:23	2009-01-01 19:47:50
13800010058	2009-01-01 19:45:26	2009-01-01 19:50:01
13800010516	2009-01-01 19:45:27	2009-01-01 19:46:50
13800010845	2009-01-01 19:45:36	2009-01-01 20:38:06
13800010194	2009-01-01 19:45:37	2009-01-01 19:48:26
13800010349	2009-01-01 19:45:37	2009-01-01 19:46:55
13800010226	2009-01-01 19:45:54	2009-01-01 19:51:11
13800010143	2009-01-01 19:46:06	2009-01-01 20:12:45
13800010127	2009-01-01 19:46:14	2009-01-01 19:50:28
13800010739	2009-01-01 19:46:14	2009-01-01 19:48:39
13800010426	2009-01-01 19:46:16	2009-01-01 19:47:59
13800010571	2009-01-01 19:46:17	2009-01-01 19:46:46
13800010572	2009-01-01 19:46:18	2009-01-01 19:51:10
13800010702	2009-01-01 19:46:27	2009-01-01 19:48:35
13800010164	2009-01-01 19:46:45	2009-01-01 19:49:52
13800010803	2009-01-01 19:46:48	2009-01-01 19:52:05
13800010694	2009-01-01 19:46:49	2009-01-01 19:48:05
13800010282	2009-01-01 19:47:00	2009-01-01 19:51:56
13800010600	2009-01-01 19:52:52	2009-01-01 19:56:54
13800010695	2009-01-01 19:52:59	2009-01-01 19:56:26
13800010140	2009-01-01 19:52:59	2009-01-01 19:57:52
13800010428	2009-01-01 19:53:00	2009-01-01 19:53:56
13800010146	2009-01-01 19:53:01	2009-01-01 19:54:05
13800010306	2009-01-01 19:53:14	2009-01-01 19:58:13
13800010811	2009-01-01 19:53:22	2009-01-01 19:56:31
13800010416	2009-01-01 19:53:35	2009-01-01 19:58:53
13800010050	2009-01-01 19:53:38	2009-01-01 19:54:24
13800010035	2009-01-01 19:53:39	2009-01-01 19:55:18
13800010151	2009-01-01 19:53:40	2009-01-01 19:55:20
13800010829	2009-01-01 19:53:42	2009-01-01 20:12:52
13800010866	2009-01-01 19:53:50	2009-01-01 19:57:58
13800010385	2009-01-01 19:53:57	2009-01-01 19:54:54
13800010005	2009-01-01 19:54:00	2009-01-01 19:57:44
13800010042	2009-01-01 19:54:07	2009-01-01 19:56:23
13800010414	2009-01-01 19:54:08	2009-01-01 20:20:57
13800010826	2009-01-01 19:54:08	2009-01-01 20:52:32
13800010358	2009-01-01 19:54:14	2009-01-01 19:56:58
13800010630	2009-01-01 19:54:19	2009-01-01 19:58:19
13800010226	2009-01-01 19:54:20	2009-01-01 20:34:31
13800010824	2009-01-01 19:54:25	2009-01-01 19:55:04
13800010831	2009-01-01 19:54:36	2009-01-01 19:56:58
13800010718	2009-01-01 19:54:38	2009-01-01 19:58:24
13800010206	2009-01-01 19:54:51	2009-01-01 19:55:35
13800010449	2009-01-01 19:54:53	2009-01-01 19:58:06
13800010510	2009-01-01 19:54:58	2009-01-01 19:56:44
13800010074	2009-01-01 19:55:02	2009-01-01 20:41:45
13800010238	2009-01-01 19:55:05	2009-01-01 19:56:08
13800010250	2009-01-01 19:55:07	2009-01-01 19:59:10
13800010544	2009-01-01 19:55:21	2009-01-01 20:19:47
13800010532	2009-01-01 19:55:22	2009-01-01 20:37:48
13800010743	2009-01-01 19:55:30	2009-01-01 19:57:21
13800010363	2009-01-01 19:55:38	2009-01-01 19:56:36
13800010303	2009-01-01 19:55:39	2009-01-01 19:58:55
13800010541	2009-01-01 19:55:41	2009-01-01 19:57:30
13800010180	2009-01-01 19:55:49	2009-01-01 19:58:14
13800010255	2009-01-01 19:55:55	2009-01-01 19:59:02
13800010120	2009-01-01 19:55:56	2009-01-01 20:00:26
13800010861	2009-01-01 19:55:56	2009-01-01 20:01:05
13800010433	2009-01-01 19:56:00	2009-01-01 20:23:43
13800010370	2009-01-01 19:56:08	2009-01-01 19:57:21
13800010271	2009-01-01 19:56:13	2009-01-01 19:56:47
13800010283	2009-01-01 19:56:15	2009-01-01 19:58:25
13800010403	2009-01-01 19:56:28	2009-01-01 20:00:20
13800010089	2009-01-01 19:56:30	2009-01-01 19:59:14
13800010346	2009-01-01 19:56:45	2009-01-01 19:57:52
13800010134	2009-01-01 19:56:48	2009-01-01 20:01:41
13800010782	2009-01-01 19:56:49	2009-01-01 19:57:48
13800010586	2009-01-01 19:56:58	2009-01-01 20:01:45
13800010148	2009-01-01 19:57:01	2009-01-01 20:01:05
13800010547	2009-01-01 19:57:02	2009-01-01 19:57:51
13800010634	2009-01-01 19:57:05	2009-01-01 19:59:59
13800010710	2009-01-01 19:57:11	2009-01-01 19:59:49
13800010128	2009-01-01 19:57:13	2009-01-01 20:01:53
13800010274	2009-01-01 19:57:18	2009-01-01 19:57:39
13800010897	2009-01-01 19:57:21	2009-01-01 19:58:26
13800010259	2009-01-01 19:57:27	2009-01-01 19:59:58
13800010649	2009-01-01 19:57:30	2009-01-01 20:02:22
13800010234	2009-01-01 19:57:31	2009-01-01 20:00:51
13800010301	2009-01-01 19:57:33	2009-01-01 19:59:59
13800010212	2009-01-01 19:57:43	2009-01-01 20:02:12
13800010856	2009-01-01 19:57:50	2009-01-01 20:01:20
13800010458	2009-01-01 19:57:52	2009-01-01 20:02:41
13800010371	2009-01-01 19:57:52	2009-01-01 19:58:49
13800010572	2009-01-01 19:57:54	2009-01-01 20:01:51
13800010549	2009-01-01 19:58:11	2009-01-01 20:02:42
13800010391	2009-01-01 19:58:12	2009-01-01 20:21:01
13800010287	2009-01-01 19:58:12	2009-01-01 20:02:48
13800010786	2009-01-01 19:58:18	2009-01-01 20:23:21
13800010764	2009-01-01 19:58:19	2009-01-01 20:02:35
13800010674	2009-01-01 19:58:20	2009-01-01 20:02:22
13800010208	2009-01-01 19:58:31	2009-01-01 20:01:16
13800010888	2009-01-01 19:58:34	2009-01-01 20:00:20
13800010832	2009-01-01 19:58:41	2009-01-01 20:00:59
13800010881	2009-01-01 19:58:46	2009-01-01 20:00:01
13800010195	2009-01-01 19:58:54	2009-01-01 20:00:50
13800010230	2009-01-01 19:58:57	2009-01-01 20:00:20
13800010680	2009-01-01 19:59:02	2009-01-01 20:04:17
13800010172	2009-01-01 19:59:03	2009-01-01 20:04:08
13800010887	2009-01-01 19:59:03	2009-01-01 20:01:27
13800010900	2009-01-01 19:59:04	2009-01-01 20:03:33
13800010436	2009-01-01 19:59:07	2009-01-01 20:02:43
13800010013	2009-01-01 20:05:46	2009-01-01 20:10:34
13800010063	2009-01-01 20:05:52	2009-01-01 20:07:22
13800010493	2009-01-01 20:05:53	2009-01-01 20:06:20
13800010594	2009-01-01 20:05:53	2009-01-01 20:11:02
13800010472	2009-01-01 20:06:10	2009-01-01 20:47:45
13800010366	2009-01-01 20:06:17	2009-01-01 20:08:02
13800010124	2009-01-01 20:06:18	2009-01-01 20:08:39
13800010012	2009-01-01 20:06:19	2009-01-01 20:11:37
13800010802	2009-01-01 20:06:22	2009-01-01 20:09:09
13800010236	2009-01-01 20:06:25	2009-01-01 20:08:37
13800010662	2009-01-01 20:06:25	2009-01-01 20:07:48
13800010022	2009-01-01 20:06:27	2009-01-01 20:09:50
13800010262	2009-01-01 20:06:28	2009-01-01 20:10:11
13800010225	2009-01-01 20:06:29	2009-01-01 20:07:45
13800010215	2009-01-01 20:06:33	2009-01-01 20:08:16
13800010507	2009-01-01 20:06:34	2009-01-01 20:07:14
13800010644	2009-01-01 20:06:41	2009-01-01 20:11:58
13800010624	2009-01-01 20:06:54	2009-01-01 20:08:22
13800010264	2009-01-01 20:06:56	2009-01-01 20:10:54
13800010481	2009-01-01 20:07:08	2009-01-01 20:07:33
13800010862	2009-01-01 20:07:09	2009-01-01 20:09:36
13800010441	2009-01-01 20:07:10	2009-01-01 20:11:23
13800010868	2009-01-01 20:07:10	2009-01-01 20:08:08
13800010037	2009-01-01 20:07:17	2009-01-01 20:11:33
13800010712	2009-01-01 20:07:18	2009-01-01 20:11:43
13800010123	2009-01-01 20:07:20	2009-01-01 20:12:32
13800010530	2009-01-01 20:07:24	2009-01-01 20:11:08
13800010342	2009-01-01 20:07:24	2009-01-01 20:11:08
13800010492	2009-01-01 20:07:35	2009-01-01 20:10:14
13800010276	2009-01-01 20:07:49	2009-01-01 20:09:02
13800010652	2009-01-01 20:08:01	2009-01-01 20:10:06
13800010596	2009-01-01 20:08:08	2009-01-01 20:13:08
13800010170	2009-01-01 20:08:09	2009-01-01 20:13:15
13800010095	2009-01-01 20:08:15	2009-01-01 20:41:47
13800010576	2009-01-01 20:08:17	2009-01-01 20:10:13
13800010662	2009-01-01 20:08:17	2009-01-01 20:09:22
13800010290	2009-01-01 20:08:17	2009-01-01 20:08:38
13800010144	2009-01-01 20:08:18	2009-01-01 20:09:30
13800010174	2009-01-01 20:08:30	2009-01-01 20:10:36
13800010002	2009-01-01 20:08:33	2009-01-01 20:12:02
13800010004	2009-01-01 20:08:36	2009-01-01 20:12:20
13800010307	2009-01-01 20:08:44	2009-01-01 20:10:09
13800010387	2009-01-01 20:08:52	2009-01-01 20:11:58
13800010508	2009-01-01 20:08:56	2009-01-01 20:13:50
13800010612	2009-01-01 20:08:59	2009-01-01 20:09:58
13800010021	2009-01-01 20:09:01	2009-01-01 20:12:52
13800010757	2009-01-01 20:09:05	2009-01-01 20:13:47
13800010227	2009-01-01 20:09:09	2009-01-01 20:09:31
13800010090	2009-01-01 20:09:26	2009-01-01 20:10:14
13800010395	2009-01-01 20:09:29	2009-01-01 20:30:29
13800010805	2009-01-01 20:09:33	2009-01-01 20:14:06
13800010534	2009-01-01 20:09:36	2009-01-01 20:12:28
13800010536	2009-01-01 20:09:38	2009-01-01 20:12:35
13800010271	2009-01-01 20:09:43	2009-01-01 20:13:34
13800010726	2009-01-01 20:09:55	2009-01-01 20:13:31
13800010242	2009-01-01 20:09:55	2009-01-01 20:13:30
13800010017	2009-01-01 20:10:00	2009-01-01 20:15:09
13800010408	2009-01-01 20:10:09	2009-01-01 20:12:57
13800010820	2009-01-01 20:10:14	2009-01-01 20:48:20
13800010542	2009-01-01 20:10:15	2009-01-01 20:14:44
13800010585	2009-01-01 20:10:21	2009-01-01 20:15:37
13800010580	2009-01-01 20:10:21	2009-01-01 20:15:29
13800010676	2009-01-01 20:10:25	2009-01-01 20:14:11
13800010836	2009-01-01 20:10:28	2009-01-01 20:13:00
13800010896	2009-01-01 20:10:32	2009-01-01 20:12:37
13800010057	2009-01-01 20:10:32	2009-01-01 20:11:49
13800010221	2009-01-01 20:10:34	2009-01-01 20:13:07
13800010257	2009-01-01 20:10:36	2009-01-01 20:34:04
13800010185	2009-01-01 20:10:41	2009-01-01 20:13:16
13800010412	2009-01-01 20:10:42	2009-01-01 20:12:38
13800010851	2009-01-01 20:10:42	2009-01-01 20:11:59
13800010379	2009-01-01 20:10:51	2009-01-01 20:12:28
13800010445	2009-01-01 20:10:58	2009-01-01 20:13:33
13800010353	2009-01-01 20:10:59	2009-01-01 20:13:15
13800010282	2009-01-01 20:11:04	2009-01-01 20:12:55
13800010247	2009-01-01 20:11:05	2009-01-01 21:03:35
13800010742	2009-01-01 20:11:05	2009-01-01 20:16:01
13800010418	2009-01-01 20:11:12	2009-01-01 20:11:47
13800010349	2009-01-01 20:11:24	2009-01-01 20:16:21
13800010368	2009-01-01 20:11:31	2009-01-01 20:57:54
13800010288	2009-01-01 20:11:42	2009-01-01 20:12:34
13800010215	2009-01-01 20:11:48	2009-01-01 20:13:02
13800010661	2009-01-01 20:12:06	2009-01-01 20:16:32
13800010103	2009-01-01 20:18:47	2009-01-01 20:22:50
13800010712	2009-01-01 20:18:56	2009-01-01 20:21:34
13800010371	2009-01-01 20:18:59	2009-01-01 20:20:55
13800010423	2009-01-01 20:19:05	2009-01-01 20:20:35
13800010149	2009-01-01 20:19:06	2009-01-01 20:48:01
13800010119	2009-01-01 20:19:12	2009-01-01 20:20:26
13800010776	2009-01-01 20:19:16	2009-01-01 20:22:00
13800010841	2009-01-01 20:19:21	2009-01-01 20:20:36
13800010829	2009-01-01 20:19:26	2009-01-01 20:20:35
13800010013	2009-01-01 20:19:29	2009-01-01 21:11:49
13800010847	2009-01-01 20:19:31	2009-01-01 20:23:17
13800010071	2009-01-01 20:19:41	2009-01-01 20:22:21
13800010822	2009-01-01 20:19:44	2009-01-01 20:22:42
13800010793	2009-01-01 20:19:51	2009-01-01 20:23:27
13800010526	2009-01-01 20:19:51	2009-01-01 20:21:20
13800010036	2009-01-01 20:19:51	2009-01-01 20:21:42
13800010808	2009-01-01 20:20:16	2009-01-01 20:22:37
13800010852	2009-01-01 20:20:17	2009-01-01 20:22:23
13800010815	2009-01-01 20:20:18	2009-01-01 20:22:57
13800010266	2009-01-01 20:20:19	2009-01-01 20:25:01
13800010714	2009-01-01 20:20:19	2009-01-01 21:14:17
13800010267	2009-01-01 20:20:23	2009-01-01 20:22:50
13800010419	2009-01-01 20:20:27	2009-01-01 20:24:36
13800010766	2009-01-01 20:20:37	2009-01-01 20:21:42
13800010689	2009-01-01 20:20:45	2009-01-01 20:22:02
13800010533	2009-01-01 20:20:47	2009-01-01 20:23:46
13800010836	2009-01-01 20:20:48	2009-01-01 20:24:44
13800010687	2009-01-01 20:20:49	2009-01-01 20:23:36
13800010310	2009-01-01 20:20:54	2009-01-01 20:25:05
13800010828	2009-01-01 20:21:00	2009-01-01 20:24:26
13800010369	2009-01-01 20:21:06	2009-01-01 20:24:33
13800010116	2009-01-01 20:21:08	2009-01-01 20:24:30
13800010313	2009-01-01 20:21:10	2009-01-01 20:22:09
13800010374	2009-01-01 20:21:13	2009-01-01 20:49:48
13800010554	2009-01-01 20:21:17	2009-01-01 20:23:21
13800010235	2009-01-01 20:21:24	2009-01-01 20:24:44
13800010351	2009-01-01 20:21:36	2009-01-01 20:24:14
13800010156	2009-01-01 20:21:43	2009-01-01 20:23:23
13800010536	2009-01-01 20:21:45	2009-01-01 20:25:00
13800010102	2009-01-01 20:21:50	2009-01-01 20:23:40
13800010591	2009-01-01 20:21:59	2009-01-01 20:25:50
13800010520	2009-01-01 20:22:00	2009-01-01 20:23:46
13800010164	2009-01-01 20:22:09	2009-01-01 20:24:41
13800010790	2009-01-01 20:22:15	2009-01-01 20:25:03
13800010345	2009-01-01 20:22:21	2009-01-01 20:27:38
13800010834	2009-01-01 20:22:24	2009-01-01 20:25:35
13800010465	2009-01-01 20:22:24	2009-01-01 20:57:38
13800010878	2009-01-01 20:22:25	2009-01-01 21:15:41
13800010285	2009-01-01 20:22:27	2009-01-01 20:23:27
13800010750	2009-01-01 20:22:28	2009-01-01 20:23:19
13800010134	2009-01-01 20:22:31	2009-01-01 20:26:50
13800010225	2009-01-01 20:22:34	2009-01-01 20:27:07
13800010755	2009-01-01 20:22:41	2009-01-01 20:23:42
13800010296	2009-01-01 20:23:00	2009-01-01 20:24:28
13800010660	2009-01-01 20:23:05	2009-01-01 20:28:19
13800010651	2009-01-01 20:23:09	2009-01-01 20:27:50
13800010784	2009-01-01 20:23:11	2009-01-01 20:27:28
13800010244	2009-01-01 20:23:12	2009-01-01 20:25:00
13800010230	2009-01-01 20:23:15	2009-01-01 20:24:16
13800010424	2009-01-01 20:23:18	2009-01-01 20:24:28
13800010142	2009-01-01 20:23:28	2009-01-01 20:24:47
13800010336	2009-01-01 20:23:36	2009-01-01 20:24:57
13800010211	2009-01-01 20:23:40	2009-01-01 20:26:11
13800010197	2009-01-01 20:23:46	2009-01-01 20:26:46
13800010007	2009-01-01 20:23:47	2009-01-01 20:25:30
13800010432	2009-01-01 20:23:57	2009-01-01 20:26:24
13800010460	2009-01-01 20:24:09	2009-01-01 20:28:29
13800010802	2009-01-01 20:24:18	2009-01-01 20:26:05
13800010606	2009-01-01 20:24:18	2009-01-01 20:25:30
13800010706	2009-01-01 20:24:23	2009-01-01 20:27:47
13800010228	2009-01-01 20:24:25	2009-01-01 20:25:15
13800010078	2009-01-01 20:24:26	2009-01-01 20:25:29
13800010779	2009-01-01 20:24:36	2009-01-01 20:25:59
13800010131	2009-01-01 20:24:47	2009-01-01 20:26:51
13800010428	2009-01-01 20:24:47	2009-01-01 20:54:13
13800010587	2009-01-01 20:24:48	2009-01-01 20:28:13
13800010480	2009-01-01 20:24:49	2009-01-01 20:28:00
13800010124	2009-01-01 20:24:55	2009-01-01 20:28:29
13800010571	2009-01-01 20:25:02	2009-01-01 20:30:17
13800010869	2009-01-01 20:25:03	2009-01-01 20:26:44
13800010746	2009-01-01 20:25:15	2009-01-01 20:26:51
13800010060	2009-01-01 20:25:15	2009-01-01 20:26:58
13800010037	2009-01-01 20:25:21	2009-01-01 20:28:35
13800010528	2009-01-01 20:32:05	2009-01-01 20:32:49
13800010093	2009-01-01 20:32:07	2009-01-01 20:36:26
13800010088	2009-01-01 20:32:14	2009-01-01 20:36:01
13800010502	2009-01-01 20:32:17	2009-01-01 21:31:46
13800010255	2009-01-01 20:32:28	2009-01-01 20:34:58
13800010301	2009-01-01 20:32:29	2009-01-01 20:36:58
13800010185	2009-01-01 20:32:30	2009-01-01 20:37:32
13800010053	2009-01-01 20:32:33	2009-01-01 20:37:49
13800010397	2009-01-01 20:32:34	2009-01-01 20:36:55
13800010204	2009-01-01 20:32:34	2009-01-01 20:35:16
13800010173	2009-01-01 20:32:37	2009-01-01 20:35:50
13800010613	2009-01-01 20:32:40	2009-01-01 20:35:51
13800010729	2009-01-01 20:32:48	2009-01-01 20:34:32
13800010667	2009-01-01 20:32:52	2009-01-01 20:33:30
13800010272	2009-01-01 20:32:56	2009-01-01 20:35:42
13800010823	2009-01-01 20:33:10	2009-01-01 20:35:45
13800010436	2009-01-01 20:33:11	2009-01-01 20:36:12
13800010383	2009-01-01 20:33:13	2009-01-01 20:35:37
13800010894	2009-01-01 20:33:17	2009-01-01 21:11:15
13800010630	2009-01-01 20:33:18	2009-01-01 20:36:15
13800010130	2009-01-01 20:33:22	2009-01-01 20:38:29
13800010129	2009-01-01 20:33:47	2009-01-01 20:37:48
13800010083	2009-01-01 20:33:59	2009-01-01 20:36:23
13800010658	2009-01-01 20:34:02	2009-01-01 20:35:29
13800010765	2009-01-01 20:34:06	2009-01-01 20:34:55
13800010561	2009-01-01 20:34:08	2009-01-01 20:38:05
13800010215	2009-01-01 20:34:13	2009-01-01 20:38:51
13800010172	2009-01-01 20:34:17	2009-01-01 20:34:47
13800010799	2009-01-01 20:34:22	2009-01-01 20:38:07
13800010360	2009-01-01 20:34:34	2009-01-01 20:34:56
13800010023	2009-01-01 20:34:37	2009-01-01 20:36:07
13800010317	2009-01-01 20:34:43	2009-01-01 20:39:44
13800010496	2009-01-01 20:34:47	2009-01-01 20:39:04
13800010002	2009-01-01 20:34:50	2009-01-01 20:38:47
13800010653	2009-01-01 20:34:55	2009-01-01 20:37:43
13800010831	2009-01-01 20:35:09	2009-01-01 20:36:28
13800010896	2009-01-01 20:35:09	2009-01-01 21:03:32
13800010098	2009-01-01 20:35:13	2009-01-01 20:39:45
13800010406	2009-01-01 20:35:14	2009-01-01 20:38:53
13800010096	2009-01-01 20:35:17	2009-01-01 20:39:00
13800010141	2009-01-01 20:35:25	2009-01-01 21:24:16
13800010640	2009-01-01 20:35:25	2009-01-01 20:39:46
13800010054	2009-01-01 20:35:30	2009-01-01 20:35:59
13800010573	2009-01-01 20:35:40	2009-01-01 20:38:34
13800010328	2009-01-01 20:35:44	2009-01-01 20:36:32
13800010216	2009-01-01 20:35:49	2009-01-01 20:37:23
13800010246	2009-01-01 20:35:52	2009-01-01 20:39:15
13800010813	2009-01-01 20:36:07	2009-01-01 20:39:53
13800010410	2009-01-01 20:36:09	2009-01-01 20:39:14
13800010706	2009-01-01 20:36:16	2009-01-01 20:40:28
13800010044	2009-01-01 20:36:18	2009-01-01 20:40:29
13800010102	2009-01-01 20:36:20	2009-01-01 20:39:32
13800010034	2009-01-01 20:36:26	2009-01-01 20:39:23
13800010737	2009-01-01 20:36:27	2009-01-01 20:41:06
13800010475	2009-01-01 20:36:30	2009-01-01 20:39:23
13800010040	2009-01-01 20:36:37	2009-01-01 20:41:49
13800010763	2009-01-01 20:36:50	2009-01-01 20:37:27
13800010802	2009-01-01 20:36:50	2009-01-01 20:37:29
